,Path3,Path8,Path14,Path65,Path66
0,0.0,0.0,0.0,776.8320157221174,2268.670772703193
1,0.0,0.0,0.0,308.1396920049295,2100.4791063828325
2,0.0,0.0,0.0,30.47648960843791,1875.2112940586185
3,0.0,0.0,0.0,45.92935698308876,1405.5691354968983
4,0.0,0.0,0.0,61.382227379422346,963.6049624607224
5,0.0,0.0,0.0,76.8350947540732,931.5360684199622
6,0.0,0.0,0.0,92.28796212872405,1092.8157698933194
7,0.0,0.0,0.0,107.7408295033745,1305.5993133931927
8,0.0,0.0,0.0,123.76808854904502,1184.9698605585256
9,0.0,0.0,0.0,132.4163862700907,1041.594659908635
10,0.0,0.0,0.0,145.50486546866819,1438.8065918750917
11,0.0,0.0,0.0,147.41940364931088,1721.7403739803558
12,0.0,0.0,0.0,147.70948519183284,1852.3339502186263
13,0.0,0.0,0.0,148.56812655769693,1791.1142479270238
14,0.0,0.0,0.0,148.59423389652372,1373.5475818118318
15,0.0,0.0,0.0,140.97959340532987,1208.989268998892
16,0.0,0.0,0.0,133.90160376780187,954.1247743834247
17,0.0,0.0,0.0,148.56812655769693,1592.3504647741784
18,0.0,0.0,0.0,1192.6979564272015,2289.6398057907536
19,0.0,0.0,0.0,1724.6009130515072,3068.8553744817373
20,0.0,0.0,0.0,1528.928029202708,3006.966422224959
21,0.0,0.0,0.0,1115.6120369079242,2644.4217052568383
22,0.0,0.0,0.0,797.9158900791367,2377.6599563218474
23,0.0,0.0,0.0,569.4331527408094,2223.084691519734
24,0.0,0.0,0.0,0.0,1227.991877307716
25,0.0,0.0,0.0,0.0,1041.8257512946998
26,0.0,0.0,0.0,0.0,1190.1164919504577
27,0.0,0.0,0.0,0.0,1022.7398190123181
28,0.0,0.0,0.0,0.0,823.9075898342778
29,0.0,0.0,0.0,0.0,829.9433877336128
30,0.0,0.0,0.0,0.0,901.5022780287361
31,0.0,0.0,0.0,0.0,925.1660253757959
32,0.0,0.0,0.0,0.0,1046.5822040209746
33,0.0,0.0,0.0,0.0,1306.275464806194
34,0.0,0.0,0.0,0.0,1571.97492851651
35,0.0,0.0,0.0,0.0,1839.7737912182845
36,0.0,0.0,0.0,0.0,1938.2401819708386
37,0.0,0.0,0.0,0.0,1790.6016454278447
38,0.0,0.0,0.0,0.0,1634.5391021661524
39,0.0,0.0,0.0,0.0,1632.1707946356787
40,0.0,0.0,0.0,0.0,1736.91118828031
41,0.0,0.0,0.0,0.0,1549.488863798645
42,0.0,0.0,0.0,0.0,1959.9057313522494
43,0.0,0.0,0.0,0.0,2217.5058777770664
44,0.0,0.0,0.0,0.0,2160.3117197735883
45,0.0,0.0,0.0,0.0,2096.121154838711
46,0.0,0.0,0.0,0.0,1870.5725676405282
