2.604410115892902127e+02,1.935725227623492901e+04,1.437572961909087894e+02,3.144910329086006823e+04,1.154762146316644476e+03,6.332349131502385717e+03,1.100387114890804519e+01,5.931242253995892679e+04,1.690960677428088957e+03,6.920673678558518986e+03,2.959519117108875798e+04,2.173606100127316054e+01,8.629514477941889709e+03,7.285990356256712403e+03,7.703160547196634980e+03,7.131803242794331709e+03,1.859520364439041077e+04,1.654973124350746616e+02,4.462848874653698772e+02,1.486965161800189321e+02,4.318643483875747791e+01,6.043166230064624642e+02,2.399246379930970943e+04,4.558568121868844401e+02,6.694273311980548158e+01,1.603421289748547133e+04
2.758618138340553401e+02,1.990890814044811123e+04,1.479855243030916370e+02,3.231207353621014045e+04,1.183069037128688706e+03,6.319695442323462885e+03,1.112427577214255159e+01,6.090567689027341839e+04,1.817369134169529843e+03,6.996399856693428774e+03,3.040685916222060769e+04,2.557186560858454527e+01,8.590170195325237728e+03,7.368574838560727585e+03,7.788877199536535954e+03,7.211709687564065462e+03,1.905103119369869091e+04,1.695541776239183491e+02,4.572247486487685819e+02,1.530339408603479114e+02,4.441065882998018566e+01,6.171169888967770021e+02,2.467258823887788094e+04,4.687791765386797351e+02,6.858371229731528729e+01,1.450020938911182930e+04
3.257461033075643400e+02,1.956962677161153988e+04,1.429564950091253195e+02,3.110239313917102481e+04,1.158881742885434505e+03,6.307050614417503311e+03,1.115152525892412605e+01,5.856971810463492147e+04,1.774137479070836889e+03,7.013537898694418800e+03,2.984278744179568093e+04,3.230866307795664483e+01,8.546727495937711865e+03,7.387273854199889684e+03,7.808280441929327935e+03,7.229798023108201050e+03,1.866154175338863934e+04,1.660877216051588903e+02,4.478770020813273618e+02,1.477956834080600856e+02,4.350399494395504973e+01,6.119687584884253511e+02,2.416888607997502913e+04,4.592088355195255645e+02,6.718155031219909290e+01,1.400738075798440332e+04
3.371147960283138900e+02,2.087351007981356452e+04,1.458452946630092413e+02,3.168144118858905131e+04,1.177624835606233319e+03,6.296415062693315122e+03,1.124141677224574387e+01,5.961250566657882155e+04,1.667957352994603980e+03,7.070073441663989797e+03,3.039569230423136833e+04,3.610014126934071754e+01,8.511876440364125301e+03,7.448981910507174689e+03,7.872299479704987789e+03,7.289479431804662454e+03,1.896336289220987601e+04,1.687739297406678816e+02,4.551207094130370479e+02,1.507481685176044266e+02,4.435879865870608540e+01,6.224933110069032409e+02,2.464377703261449278e+04,4.682317636196753483e+02,6.826810641195555718e+01,1.346079602567732400e+04
3.740409732248803607e+02,2.112047633609426703e+04,1.468777460726317372e+02,3.188418835924235464e+04,1.201828831055769115e+03,6.283463229296557984e+03,1.167690711795690994e+01,5.994169237241687370e+04,1.661386288064359860e+03,7.343966740853402371e+03,3.123493900862981900e+04,5.192192801957630621e+01,8.469456707255816582e+03,7.748437094227253510e+03,8.182685621250402619e+03,7.578848814655490969e+03,1.935312127303976013e+04,1.722427793300538497e+02,4.644749105529542703e+02,1.517849105660605176e+02,4.566539084175944652e+01,6.330171033854171583e+02,2.536966157875524732e+04,4.820235699963496927e+02,6.967123658294313771e+01,1.298154283857954579e+04
3.545604396526322830e+02,2.140863104598207065e+04,1.511949118150637332e+02,3.279410052468829235e+04,1.241739290019819691e+03,6.274492347113235155e+03,1.231050167852633948e+01,6.159392435508389462e+04,1.711905290007298845e+03,7.742453885865622397e+03,3.239336379330089767e+04,4.562899086794243431e+01,8.437660133008745106e+03,8.185607236641201780e+03,8.634968938205229279e+03,8.000527454199822387e+03,1.999580177165571149e+04,1.779626357677358328e+02,4.798992425197370721e+02,1.562571688571443644e+02,4.702905377098521456e+01,6.442264448461285156e+02,2.612725209499178527e+04,4.964177898048438919e+02,7.198488637796056366e+01,1.378246701343505993e+04
3.779498956953830771e+02,2.170945299655834970e+04,1.555137724236423367e+02,3.375674452126173128e+04,1.276602204373117274e+03,6.265464057038838291e+03,1.277884415786803629e+01,6.331629191768953751e+04,1.685659111708015189e+03,8.037008904319519388e+03,3.362828767835283361e+04,4.854784946377041877e+01,8.399038816151007268e+03,8.509897447508996265e+03,8.969822241693042088e+03,8.312717844281041835e+03,2.055720135866533383e+04,1.829590920921214661e+02,4.933728326079680073e+02,1.607524806180535109e+02,4.856793507157637180e+01,6.595262620860154357e+02,2.698218615087576109e+04,5.126615368666394943e+02,7.400592489119520678e+01,1.639641761462796057e+04
3.601300249992535214e+02,2.171780089317636521e+04,1.586788557158164110e+02,3.445066325200100982e+04,1.282988264211238402e+03,6.256585926525335708e+03,1.246421059775197371e+01,6.462673554549273831e+04,1.680939102319576932e+03,7.839126162108159406e+03,3.409103264017549373e+04,4.833706954802826061e+01,8.363933888276316793e+03,8.291931394947954686e+03,8.744817183251645474e+03,8.102942498271927434e+03,2.066003646072847550e+04,1.838743245004834250e+02,4.958408750574834016e+02,1.640575319038688065e+02,4.908816117288451153e+01,6.613992056126822945e+02,2.727120065160250670e+04,5.181528123804475854e+02,7.437613125862250740e+01,1.336735814863216547e+04
3.651549915286890950e+02,2.131613239244090437e+04,1.560917615858952843e+02,3.389973595411742281e+04,1.267526021438779708e+03,6.245718699065344481e+03,1.244031080155968993e+01,6.356925288935272692e+04,1.694187771960471082e+03,7.824094843748232051e+03,3.338326239372192504e+04,4.484723846383403156e+01,8.324094266782236446e+03,8.275392462820571382e+03,8.727733967896521790e+03,8.087015329023954109e+03,2.041104704410273189e+04,1.816583186925143139e+02,4.898651290584655840e+02,1.613828252538233130e+02,4.808756167496197520e+01,6.552532789357138654e+02,2.671531204164554219e+04,5.075909287912652985e+02,7.347976935876982907e+01,1.607571295812027347e+04
3.155721326086995191e+02,2.169634522544850188e+04,1.600428424409429056e+02,3.475177589668402652e+04,1.285256040394824140e+03,6.234828358843663409e+03,1.233822405265393662e+01,6.514366496338602883e+04,1.683406073024838406e+03,7.759889341291783239e+03,3.368966780528563686e+04,3.548642052271620173e+01,8.302845236642306190e+03,8.204775739788132341e+03,8.654777158951334059e+03,8.018995353671764860e+03,2.069655459572985637e+04,1.841993359019957097e+02,4.967173102975165762e+02,1.654764605235297097e+02,4.850386986813764167e+01,6.569208847383991952e+02,2.694659437118758069e+04,5.119852930525640318e+02,7.450759654462747505e+01,1.592015541336619572e+04
3.544204606953820189e+02,2.092522421455928998e+04,1.465878877325663439e+02,3.179653079155898376e+04,1.215087673703667178e+03,6.226022321951699269e+03,1.239168212137374070e+01,5.946424620795287046e+04,1.664190835719221013e+03,7.793510768159584586e+03,3.180737886375811286e+04,4.067420732846832010e+01,8.256675909328347188e+03,8.241748669523894932e+03,8.692978554932255065e+03,8.054611789640129246e+03,1.956662920617821510e+04,1.741429999349861077e+02,4.695991009482771688e+02,1.515151603807214258e+02,4.611527920122271240e+01,6.325022331675506848e+02,2.561959955623483984e+04,4.867723915684619556e+02,7.043986514224157247e+01,1.600521259092333094e+04
2.879293820742731782e+02,2.180350124988243988e+04,1.567061337350149870e+02,3.399663764969129988e+04,1.276754052880862218e+03,6.219185804881847616e+03,1.263702839509634934e+01,6.357688212825501250e+04,1.655632756767841101e+03,7.947816600689528059e+03,3.352995068491894926e+04,3.007734040404665876e+01,8.221468745507070707e+03,8.411598598198454056e+03,8.868379782448724654e+03,8.218142501865959275e+03,2.055964658423288347e+04,1.829808545996726536e+02,4.934315180215892269e+02,1.620147022243734227e+02,4.840126185525198110e+01,6.492152500403989279e+02,2.688958991958443585e+04,5.109022084721042916e+02,7.401472770323837835e+01,1.590352977720059971e+04
3.554459068749740709e+02,2.183890160791171365e+04,1.546575008884806266e+02,3.352739257359685871e+04,1.273112652393846247e+03,6.210059511189502700e+03,1.291730783169970742e+01,6.267463458422772237e+04,1.709276808365342731e+03,8.124092975911765279e+03,3.353691802350095531e+04,4.691325562977715435e+01,8.182840735756913091e+03,8.605958932285073388e+03,9.068906807667597604e+03,8.405093105463613028e+03,2.050100889523101796e+04,1.824589791675560662e+02,4.920242134855444647e+02,1.598984649036159738e+02,4.848771017182300369e+01,6.543079744186516109e+02,2.693761676212389284e+04,5.118147184803539744e+02,7.380363202283166402e+01,1.582041356356268807e+04
3.296883959142849108e+02,2.263881000916424455e+04,1.626689967285178682e+02,3.528441060436846601e+04,1.289145435631709688e+03,6.206761404741392653e+03,1.409594322355533436e+01,6.597277352501958376e+04,1.664388685342797089e+03,8.865373096575682212e+03,3.547137915123207495e+04,3.956773587339154830e+01,8.149576952643466029e+03,9.427112285653420258e+03,9.913926316734359716e+03,9.192768527522472141e+03,2.075918575896472976e+04,1.847567532547861049e+02,4.982204582151535419e+02,1.682119095662691564e+02,5.100300747863497719e+01,6.756323175065680289e+02,2.833500415479721050e+04,5.383650789411469759e+02,7.473306873227302560e+01,1.547005080880884634e+04
3.195114844432287668e+02,2.276439848657475886e+04,1.625732867616518149e+02,3.527746154453270719e+04,1.287508823315464724e+03,6.205367095584560047e+03,1.485510578781088853e+01,6.596566626716050087e+04,1.652528216304372108e+03,9.342833828811879357e+03,3.606543316095086630e+04,4.112982701708926925e+01,8.105059467030781889e+03,9.959308044206911291e+03,1.045970052492570176e+04,9.701317694032610234e+03,2.073283129332471435e+04,1.845221985105899591e+02,4.975879510397931540e+02,1.681179671324945843e+02,5.175086002861925749e+01,6.784300934388882069e+02,2.875047779367736803e+04,5.462590780798699370e+02,7.463819265596896457e+01,1.582136986967034136e+04
3.249746360684861202e+02,2.261756000290995144e+04,1.713677077343293718e+02,3.720018697293845617e+04,1.285334671366451403e+03,6.199990850503259935e+03,1.418414796647555498e+01,6.962928105139851687e+04,1.676982536186020980e+03,8.920847777657581901e+03,3.722323038408272259e+04,4.071335105725563608e+01,8.067669738311900801e+03,9.488813829025561063e+03,9.977278267667486944e+03,9.251808719359554743e+03,2.069782079495090875e+04,1.842106050750630857e+02,4.967476990788218245e+02,1.772466230606185036e+02,5.321335739612085547e+01,6.917203841377900062e+02,2.956297633117825535e+04,5.616965502923868598e+02,7.451215486182327652e+01,1.491836672085746977e+04
3.033214855464319157e+02,2.227786027792884488e+04,1.927533707263963834e+02,4.181718345108642097e+04,1.277620533135928326e+03,6.192446773030332224e+03,1.360373005112476541e+01,7.841696932621095038e+04,1.685877099435779655e+03,8.555805063600480935e+03,3.963504419677276019e+04,3.518914386446296305e+01,8.025302937404985641e+03,9.083434840753796379e+03,9.560690635391298201e+03,8.863537554178788923e+03,2.057359956740625421e+04,1.831050361499156622e+02,4.937663896177501215e+02,1.994311897326421956e+02,5.628046287513814150e+01,7.263430311989351367e+02,3.126692381952119104e+04,5.940715525709026679e+02,7.406495844266251538e+01,1.382768589491009152e+04
2.755539141556658365e+02,2.251948856189054277e+04,1.835567147998396251e+02,3.984848242452273553e+04,1.281766455078585295e+03,6.187015076172891895e+03,1.347204203393221000e+01,7.466971409320339444e+04,7.043883175018397196e+03,8.472982411278118889e+03,3.818297903305511863e+04,3.229581892402126186e+01,7.986512520105921794e+03,8.991669866178508528e+03,9.466268704725138377e+03,8.775522989329267148e+03,2.064036159546836279e+04,1.836992181996684224e+02,4.953686782912407125e+02,1.899013243973926990e+02,5.438071689041193224e+01,7.129387162773579121e+02,3.021150938356218467e+04,5.740186782876814959e+02,7.430530174368610119e+01,1.220919077976689914e+04
3.288457136829831597e+02,2.246314081276879006e+04,1.800501610927558716e+02,3.906472899549376598e+04,1.284886133021087062e+03,6.179620974457155171e+03,1.276328275500279474e+01,7.297249665357063350e+04,7.027540664050087798e+03,8.027221858492323008e+03,3.696712383492109802e+04,3.609970540857270294e+01,7.686283376318416231e+03,8.499106784702660661e+03,8.958688969153581638e+03,8.302338319420638072e+03,2.069059795525099980e+04,1.841463218017339045e+02,4.965743509260240103e+02,1.862666043715094588e+02,5.287919447357701586e+01,6.931729055310164540e+02,2.937733026309834167e+04,5.581692749988684454e+02,7.448615263890359017e+01,1.135193494896512857e+04
5.234379596173391747e+02,2.135421242675826215e+04,1.629903651394832309e+02,3.536167845492453489e+04,1.292038162893354411e+03,6.172385402613258520e+03,1.279157424535355680e+01,6.595745796318144130e+04,7.021120588122347726e+03,8.045015248650035574e+03,3.442846664573401358e+04,8.185951454756411749e+01,7.956312239068611234e+03,8.518725605190553324e+03,8.978930244102355573e+03,8.321209197616970414e+03,2.080576751841150326e+04,1.851713309138623913e+02,4.993384204418761101e+02,1.685643853894186179e+02,4.966658597042106038e+01,6.883177087688749225e+02,2.759254776134503481e+04,5.242584074655555924e+02,7.490076306628141367e+01,1.040674004706376581e+04
5.241284028847641139e+02,2.217920550681895475e+04,1.772532188070864834e+02,3.844979624639998656e+04,1.286105069717153583e+03,6.162965432498922382e+03,1.273630331586703512e+01,7.184690426476056746e+04,6.991650941670781322e+03,8.010253657778009256e+03,3.629450315880404378e+04,8.185951454756411749e+01,7.719708465830425666e+03,8.480401118855585082e+03,8.939387940312211867e+03,8.284343961922930248e+03,2.071022656549361636e+04,1.843210164328931739e+02,4.970454375718467759e+02,1.833433734083976674e+02,5.208322294138753961e+01,7.078975223057276480e+02,2.893512385632641235e+04,5.497673532702018520e+02,7.455681563577701354e+01,1.110775176948229637e+04
5.224472756354907688e+02,2.168120416093168751e+04,1.774800191872823234e+02,3.844547257500850537e+04,1.289529718522289158e+03,6.155749340505631153e+03,1.105187466716064115e+01,7.184585823961813003e+04,6.961873354241995912e+03,6.950864570541283683e+03,3.508407304668166034e+04,7.492198087659096473e+01,7.673445816497271153e+03,7.318907925629358942e+03,7.737330865380140494e+03,7.163657078470460874e+03,2.076537388924781044e+04,1.848118276143055141e+02,4.983689733419474805e+02,1.835530464442636855e+02,5.065223782098807703e+01,6.978752020406516294e+02,2.814013212277115599e+04,5.346625103326520048e+02,7.475534600129211071e+01,1.187200109548289947e+04
5.235418238557829227e+02,2.188978838047668251e+04,1.783749662776120886e+02,3.858956826551397535e+04,1.288260230620624043e+03,6.150406903762000184e+03,1.131336256370390991e+01,7.211265754648536677e+04,6.943045819689018572e+03,7.115322367109377410e+03,3.554478991740666970e+04,8.185951454756411749e+01,7.576122024641518692e+03,7.498396298910311089e+03,7.923550044374144818e+03,7.337258297110123749e+03,2.074493124992953381e+04,1.846298881243728545e+02,4.978783499983088063e+02,1.844727295644586604e+02,5.128362755218563507e+01,7.020515259685834053e+02,2.849090419565868797e+04,5.413271797175150368e+02,7.468175249974632379e+01,1.273117019622714361e+04
5.232886283803397873e+02,2.203302938543631899e+04,1.788682885492731600e+02,3.867357261262975226e+04,1.288001657138457631e+03,6.145016631284665891e+03,1.126427176660668472e+01,7.226483865271951072e+04,6.924818537479101906e+03,7.084447651953889363e+03,3.588953208512654237e+04,8.091774774732756725e+01,7.422100108414765600e+03,7.464676896677846344e+03,7.888579060031751396e+03,7.304656164154752332e+03,2.074076742574005766e+04,1.845928300890865046e+02,4.977784182177613843e+02,1.849907713027234877e+02,5.168390758636400761e+01,7.037809634981165345e+02,2.871328199242445044e+04,5.455523578560645319e+02,7.466676273266421049e+01,1.317605216783802280e+04
5.220878197093992412e+02,2.187877151883342594e+04,1.774641559073297117e+02,3.832221068771715363e+04,1.288960516535598344e+03,6.139535893955217034e+03,1.103621880268591759e+01,7.160433740279909398e+04,6.902795617955849593e+03,6.941018114896803127e+03,3.552669621267545881e+04,7.667779911291509620e+01,7.387545835308218557e+03,7.308171080643529422e+03,7.726186031425116198e+03,7.153267735019199790e+03,2.075620799574232296e+04,1.847302511621066685e+02,4.981489918978157334e+02,1.835259459063792917e+02,5.122421073501820388e+01,6.991399744227620658e+02,2.845789485278789289e+04,5.407000022029699267e+02,7.472234878467236285e+01,1.185153206312092698e+04
5.228419436145588861e+02,2.252174272258481506e+04,1.886216809645548551e+02,4.068193405941008677e+04,1.284038165557317598e+03,6.136193301309560411e+03,1.109222326852199991e+01,7.608579259453710984e+04,6.876578067678281514e+03,6.976241049384905637e+03,3.708592289894167334e+04,8.185951454756411749e+01,7.196497503148012584e+03,7.346584091419615106e+03,7.766055907910522365e+03,7.190435081930759225e+03,2.067694308465889844e+04,1.840247934534641843e+02,4.962466340318135849e+02,1.950895419888763058e+02,5.310961663376775732e+01,7.203056123158772834e+02,2.950534257431542210e+04,5.606015089119930508e+02,7.443699510477203773e+01,1.150374269644486230e+04
5.232161544175495465e+02,2.250299536498568705e+04,1.881371101800482677e+02,4.051698320522798895e+04,1.283917367461828235e+03,6.132593287894970672e+03,1.119671106455043486e+01,7.576466492532847042e+04,6.848707154572293803e+03,7.041956644371342918e+03,3.711051973821469437e+04,8.185951454756411749e+01,7.531270398526885401e+03,7.418288233029503317e+03,7.840458813856311281e+03,7.259795995283051525e+03,2.067499786572992161e+04,1.840074810049962934e+02,4.961999487775181024e+02,1.945805769239252925e+02,5.308867523627286289e+01,7.207311400163663393e+02,2.949370846459603490e+04,5.603804608273246686e+02,7.442999231662771820e+01,1.004392486776793703e+04
5.242918429984231352e+02,2.272781926030917748e+04,1.933989201952186932e+02,4.166363482836959884e+04,1.282088064596869572e+03,6.126929378266003368e+03,1.097118155396062811e+01,7.795515135172611917e+04,6.839537222600291898e+03,6.900114184880898392e+03,3.769015636437870126e+04,8.185951454756411749e+01,7.429971053390244379e+03,7.263579826464192593e+03,7.679893883900532273e+03,7.110114106110338980e+03,2.064554049270321411e+04,1.837453103850586160e+02,4.954929718248771451e+02,2.000517464704268207e+02,5.378209102148483822e+01,7.443238768990547669e+02,2.987893945638046716e+04,5.676998496712288897e+02,7.432394577373156608e+01,8.950198739269366342e+03
5.257540530048322580e+02,2.276152640091448484e+04,1.966452997023622800e+02,4.240055160187008005e+04,1.281421458103841587e+03,6.123493640627337300e+03,1.071205855524150152e+01,7.937377722206739418e+04,6.811341877766196376e+03,6.737143745434906123e+03,3.784344743216256029e+04,8.185951454756411749e+01,7.670607056171359545e+03,7.086102367486680123e+03,7.495543318546730916e+03,6.938270068966567123e+03,2.063480608862868758e+04,1.836497741887953055e+02,4.952353461270885191e+02,2.034294021667171819e+02,5.399107119470721727e+01,7.493326933673879466e+02,2.999503955261512237e+04,5.699057514996873124e+02,7.428530191906327218e+01,9.841279392405800536e+03
5.288915265218217883e+02,2.266075645459256339e+04,2.017026012362952372e+02,4.344266892776140594e+04,1.279639661718414118e+03,6.117948122052839608e+03,1.060800139193957392e+01,8.137470688574617088e+04,6.787064356438893810e+03,6.671698988641241158e+03,3.835869023159181961e+04,8.185951454756411749e+01,7.642300536194926281e+03,7.014914714674862807e+03,7.421552370347776559e+03,6.869302728582653799e+03,2.060611371527236770e+04,1.833944120659240582e+02,4.945467291665368634e+02,2.086586502666200431e+02,5.465037223827690838e+01,7.565157254055026215e+02,3.036131791015383715e+04,5.768650402929229131e+02,7.418200937498052383e+01,1.064581685323160491e+04
5.291656410830006507e+02,2.258952475575818971e+04,2.032060459677944664e+02,4.373080477652767877e+04,1.278865736111617480e+03,6.112354161063999527e+03,1.059421181598056805e+01,8.192428857005323516e+04,6.761244086818839605e+03,6.663026299358847609e+03,3.857133776402472722e+04,8.075722570232757391e+01,7.605475327829823073e+03,7.005484536495870088e+03,7.411748847303202638e+03,6.860165002436061513e+03,2.059365114511461070e+04,1.832834951915200463e+02,4.942476274827506586e+02,2.102062471281379885e+02,5.498656158081489309e+01,7.590867379303259668e+02,3.054808976711938521e+04,5.804137055752682954e+02,7.413714412241259311e+01,1.132324696417748783e+04
