9.567544687022162009e+01,5.347783486614303428e+01,3.253915591721595035e+01,3.046247443281599843e+01,3.103355550949491715e+01,3.058183832633484300e+01,2.448728438123458773e+01,3.300384775549346728e+01,2.544259489440963762e+01,2.015768148182512931e+01
9.562504972160417083e+01,5.345847127956565714e+01,3.254055894137046323e+01,3.046247443281599843e+01,3.103384914027228447e+01,3.058443356379870082e+01,2.447358019293541176e+01,3.299933455598171861e+01,2.543687577315489534e+01,2.012401981452629585e+01
9.547489553671591977e+01,5.339890061532841514e+01,3.254725504347393183e+01,3.046247443281599843e+01,3.103521382502539794e+01,3.059682656461610861e+01,2.443295087995983650e+01,3.298573095785405940e+01,2.541859883100499928e+01,2.001955454327867301e+01
9.547853479643272578e+01,5.340084475720739476e+01,3.254716017981217391e+01,3.046247443281599843e+01,3.103519491627440985e+01,3.059665091313693708e+01,2.443453982480092179e+01,3.298626924531638593e+01,2.541918988206231589e+01,2.002286219615485408e+01
9.550694783258776965e+01,5.341223608863097638e+01,3.254673547869752781e+01,3.046247443281599843e+01,3.103511011257937469e+01,3.059586455608609867e+01,2.444118061176286716e+01,3.298851341881820787e+01,2.542232938022868183e+01,2.004050832407167348e+01
9.543434492049222229e+01,5.338289758125572604e+01,3.254374780905844489e+01,3.046247443281599843e+01,3.103450661926091314e+01,3.059033402466522489e+01,2.441780778394524276e+01,3.298057528889913215e+01,2.541152927473887146e+01,1.998033941123444635e+01
9.524655971522084030e+01,5.330494246277827131e+01,3.254384730142919580e+01,3.046247443281599843e+01,3.103452691105189487e+01,3.059051816021387182e+01,2.435909277145192675e+01,3.296014587886439529e+01,2.538374773063521772e+01,1.983205046532918203e+01
9.553225392835993546e+01,5.342225277516732973e+01,3.254361784313296369e+01,3.046247443281599843e+01,3.103448009208374003e+01,3.059009349397528865e+01,2.444464092734683902e+01,3.298967925513914423e+01,2.542362936523325345e+01,2.004785335425924586e+01
9.541918583879274252e+01,5.337589413429697771e+01,3.254286833288135483e+01,3.046247443281599843e+01,3.103432666400083662e+01,3.058870644355527091e+01,2.440745845823169446e+01,3.297702502191723539e+01,2.540646482486915758e+01,1.995263161099127913e+01
9.555090803556738877e+01,5.342913259003569948e+01,3.254338347419182753e+01,3.046247443281599843e+01,3.103443219749307858e+01,3.058965975330441012e+01,2.444962203961506120e+01,3.299135322001965420e+01,2.542586813775131560e+01,2.006055579708923275e+01
9.536826176829865176e+01,5.335435806419098270e+01,3.254988783081589077e+01,3.046247443281599843e+01,3.103573372369443817e+01,3.060170240293701482e+01,2.440053376973493471e+01,3.297463744406373110e+01,2.540336587973965266e+01,1.993583107527292597e+01
9.560535759331040140e+01,5.345030943712178839e+01,3.253602332863002999e+01,3.046247443281599843e+01,3.103289032171574391e+01,3.057604564714669593e+01,2.446278689639972015e+01,3.299575327892383569e+01,2.543071092497828900e+01,2.008826716880473029e+01
9.538773346589381674e+01,5.336189565161095061e+01,3.252701957880141492e+01,3.046247443281599843e+01,3.103090496902546391e+01,3.055941014740255568e+01,2.438633752389124609e+01,3.296971232612022362e+01,2.539406480032368663e+01,1.988608571386694024e+01
9.559103723287034882e+01,5.344412973295631986e+01,3.250546747192359476e+01,3.046247443281599843e+01,3.102571403282897933e+01,3.051967405451662785e+01,2.442616779806944294e+01,3.298342730519527777e+01,2.541093986146590211e+01,1.997709842966642668e+01
9.552954734738119669e+01,5.341928715375145487e+01,3.248694998680554136e+01,3.046247443281599843e+01,3.102076641660314849e+01,3.048562759342929240e+01,2.439152969114876157e+01,3.297151838518764322e+01,2.539456361965501685e+01,1.988872827109517871e+01
9.528388925132506415e+01,5.331845334260388114e+01,3.250057729469222778e+01,3.046247443281599843e+01,3.102445091642721664e+01,3.051067441917757606e+01,2.432740394069548273e+01,3.294882960359526436e+01,2.536499512581486826e+01,1.973671593398828961e+01
9.554710462320682041e+01,5.341749631052397973e+01,3.249358023676686713e+01,3.046247443281599843e+01,3.102258924180090105e+01,3.049780799516393870e+01,2.438941352382240879e+01,3.296848442635177889e+01,2.538978271394087471e+01,1.982389092320022428e+01
9.537658650800344162e+01,5.334748668017904549e+01,3.252097563429643401e+01,3.046247443281599843e+01,3.102951142708742793e+01,3.054825483978716250e+01,2.434282614650929588e+01,3.295196364858713878e+01,2.536678161046090096e+01,1.970391230777192249e+01
9.466605514329336302e+01,5.303986929385468585e+01,3.252434044110043487e+01,3.046247443281599843e+01,3.103029325555900186e+01,3.055446411354049019e+01,2.412719051076274113e+01,3.286991374622510165e+01,2.524968140331040090e+01,1.917733027532509027e+01
9.492755129954966264e+01,5.315415612819143121e+01,3.251880171202795822e+01,3.046247443281599843e+01,3.102899829589442149e+01,3.054424471022736398e+01,2.420886508890001920e+01,3.290211489678728896e+01,2.529611756125047606e+01,1.937470181828483717e+01
9.515079898452566454e+01,5.324816211972160573e+01,3.252663966566949938e+01,3.046247443281599843e+01,3.103081880877776655e+01,3.055870866733748770e+01,2.428418852464940514e+01,3.293059728508623607e+01,2.533682573611609712e+01,1.955976512425515423e+01
9.530194721758226706e+01,5.331208958687204102e+01,3.252837727973141568e+01,3.046247443281599843e+01,3.103121130393403249e+01,3.056191733751446549e+01,2.432663428886792545e+01,3.294613889497651371e+01,2.535616580899344541e+01,1.963507685955988435e+01
9.517198523867369886e+01,5.325740180231154142e+01,3.252729618034341286e+01,3.046247443281599843e+01,3.103096757794033778e+01,3.055992089380835708e+01,2.426555187693050186e+01,3.292365770929590951e+01,2.532654800691500441e+01,1.949951034370031167e+01
9.484646939722058789e+01,5.311524338666525580e+01,3.252404224384790155e+01,3.046247443281599843e+01,3.103022457727124106e+01,3.055391371617247387e+01,2.415595771384992219e+01,3.288142500464205398e+01,2.526592527067760230e+01,1.923702609174297606e+01
9.501242952731281832e+01,5.318266227056349749e+01,3.251396271032677987e+01,3.046247443281599843e+01,3.102783358930720681e+01,3.053532276530832235e+01,2.419871871069329217e+01,3.289818167085510225e+01,2.529186323411963500e+01,1.934910550677633978e+01
9.491246534649552302e+01,5.313801380423174692e+01,3.250980581118871271e+01,3.046247443281599843e+01,3.102680832841607383e+01,3.052766322135561339e+01,2.416724724613851549e+01,3.288585658325870753e+01,2.527520786130499530e+01,1.927867868098835658e+01
9.511498431058112146e+01,5.322761110667249085e+01,3.249950326368649201e+01,3.046247443281599843e+01,3.102416930457932409e+01,3.050869864371488305e+01,2.422837397960968531e+01,3.290956283285736106e+01,2.530757570287698144e+01,1.942095597038589005e+01
9.518826005703405713e+01,5.326025995577177952e+01,3.248451533555420667e+01,3.046247443281599843e+01,3.102008278336020553e+01,3.048115772159074410e+01,2.424579023459152083e+01,3.291615859674922007e+01,2.531754749497545021e+01,1.946757253330395443e+01
9.533271396147254961e+01,5.332233271337615577e+01,3.248985840081149234e+01,3.046247443281599843e+01,3.102157303096513274e+01,3.049096924686179477e+01,2.430010462000826621e+01,3.293640635751417989e+01,2.534441340135261456e+01,1.959401154414232948e+01
9.546162474694632749e+01,5.337661588879404206e+01,3.250093541804351815e+01,3.046247443281599843e+01,3.102454448135821963e+01,3.051133328431515679e+01,2.435106946182266796e+01,3.295485266094507182e+01,2.537008176719362496e+01,1.972054625848602782e+01
9.556570347986453839e+01,5.341950548032197332e+01,3.250806536172896699e+01,3.046247443281599843e+01,3.102637229469308622e+01,3.052445756083641371e+01,2.438512589281423004e+01,3.296687583807694466e+01,2.538687221899557045e+01,1.980689221353695118e+01
9.541285108180687757e+01,5.335755679293376375e+01,3.251313525463811516e+01,3.046247443281599843e+01,3.102763132409039670e+01,3.053379773580765644e+01,2.433859075228761171e+01,3.295038296043237125e+01,2.536371020263133502e+01,1.968955955706888972e+01
9.526693314444915472e+01,5.329744874775818886e+01,3.251519405409442953e+01,3.046247443281599843e+01,3.102813290546685110e+01,3.053759249785586860e+01,2.429296616119182417e+01,3.293377947776241399e+01,2.534056179723587476e+01,1.957748310927651758e+01
9.505312426890735367e+01,5.320679010556655442e+01,3.250991081169780728e+01,3.046247443281599843e+01,3.102683450650126318e+01,3.052785664208259675e+01,2.422686687723203747e+01,3.290897109665294096e+01,2.530546620661498736e+01,1.941601631537027828e+01
9.524728925909141708e+01,5.328968592145943717e+01,3.249282360028103511e+01,3.046247443281599843e+01,3.102238410638878463e+01,3.049641741494191649e+01,2.427889601640204376e+01,3.292857925504409877e+01,2.533336728307018149e+01,1.954389468453058143e+01
9.537619967333553461e+01,5.334338630138788773e+01,3.248929429178977557e+01,3.046247443281599843e+01,3.102141743821607633e+01,3.048993302387868454e+01,2.431534175789063212e+01,3.294199408080420000e+01,2.535270876801808271e+01,1.963656227803303977e+01
9.548260684957730859e+01,5.338769776718317672e+01,3.249055148917210545e+01,3.046247443281599843e+01,3.102176363410211479e+01,3.049224250566696170e+01,2.435054459911069102e+01,3.295469521103681387e+01,2.537029346539856434e+01,1.972374381353679240e+01
9.541029995745388703e+01,5.335927862981254322e+01,3.249260900153036857e+01,3.046247443281599843e+01,3.102232579003818458e+01,3.049602304238569062e+01,2.433525256223641975e+01,3.294921208344103292e+01,2.536280242225244663e+01,1.968655240010464880e+01
9.545777036041208419e+01,5.337941912523751853e+01,3.249990983420321555e+01,3.046247443281599843e+01,3.102427608508310541e+01,3.050944653169372600e+01,2.435784552885906606e+01,3.295729630730097881e+01,2.537233451268435047e+01,1.973395245070227233e+01
9.550146247616650896e+01,5.339789570854951961e+01,3.250025366166023844e+01,3.046247443281599843e+01,3.102436621831328267e+01,3.051007903648691055e+01,2.437263591734133783e+01,3.296253992116727005e+01,2.537796485323970330e+01,1.976259388458752042e+01
9.555296098765302304e+01,5.341894230083752859e+01,3.249938270228363990e+01,3.046247443281599843e+01,3.102413759915783942e+01,3.050847687867094038e+01,2.438867387550206800e+01,3.296816764976601632e+01,2.538591015711460130e+01,1.980360406741069568e+01
9.541011603894703796e+01,5.336105995206776242e+01,3.249755068243212008e+01,3.046247443281599843e+01,3.102365347605839574e+01,3.050510745073331620e+01,2.434394998129057441e+01,3.295234396353811945e+01,2.536417808187465184e+01,1.969282083339769684e+01
9.547938704235309615e+01,5.338960442125860340e+01,3.248881050816022054e+01,3.046247443281599843e+01,3.102128367243765794e+01,3.048904441684862832e+01,2.435705981365536488e+01,3.295702435030989363e+01,2.537424171769691839e+01,1.974227844286811973e+01
9.541057839925787221e+01,5.336102186385946311e+01,3.247772471529771821e+01,3.046247443281599843e+01,3.101813565415278973e+01,3.046869854497125374e+01,2.431839107704432124e+01,3.294311880607028087e+01,2.535502072228191395e+01,1.964656035653824162e+01
9.525991517241729412e+01,5.329685791732317313e+01,3.247968641148621316e+01,3.046247443281599843e+01,3.101870423923016418e+01,3.047229658375771066e+01,2.426524920019478770e+01,3.292350521082285297e+01,2.532740612686679427e+01,1.951485428340022210e+01
9.520640064409693082e+01,5.327125935537058865e+01,3.248291289461756293e+01,3.046247443281599843e+01,3.101962865408510339e+01,3.047821656242954447e+01,2.424889615349273697e+01,3.291734845891301120e+01,2.531866907947095413e+01,1.947396707923795134e+01
9.515899926535885811e+01,5.325046152924218745e+01,3.248422782884361482e+01,3.046247443281599843e+01,3.102000154819734590e+01,3.048062997654822581e+01,2.423107489459234287e+01,3.291057746615049950e+01,2.530823670590847030e+01,1.942312499995075115e+01
9.533041410006690342e+01,5.334084172730494799e+01,3.249044672416838608e+01,3.046247443281599843e+01,3.102173486310613626e+01,3.049205003610686404e+01,2.428971263933280866e+01,3.293171931018537890e+01,2.533663088275089947e+01,1.947134981823669264e+01
9.554111341025740956e+01,5.342701887734912702e+01,3.246336570093050966e+01,3.046247443281599843e+01,3.101382396307136347e+01,3.044239189358136599e+01,2.433778545076487276e+01,3.294918885568516487e+01,2.536076638421185692e+01,1.959358545871068458e+01
9.533148228208102637e+01,5.334041600160824004e+01,3.246258114975178444e+01,3.046247443281599843e+01,3.101358082070479583e+01,3.044095605990982989e+01,2.427541148056256404e+01,3.292637016837183950e+01,2.533103871181903699e+01,1.945465445636250479e+01
9.533669725421434293e+01,5.334247499741251630e+01,3.246311038416687467e+01,3.046247443281599843e+01,3.101374492278384309e+01,3.044192461249552650e+01,2.428011693870985965e+01,3.292816096805795922e+01,2.533387512311726653e+01,1.947048899227070962e+01
9.529052887522854576e+01,5.332396567427831258e+01,3.246724579769423258e+01,3.046247443281599843e+01,3.101501497266080776e+01,3.044949529840015146e+01,2.427404861614189002e+01,3.292592444853015365e+01,2.533040796182795162e+01,1.945693915186471656e+01
9.539920674841100379e+01,5.336940178541401281e+01,3.247100217091415431e+01,3.046247443281599843e+01,3.101614976445886285e+01,3.045637585750017706e+01,2.431399925763983205e+01,3.294067236825195977e+01,2.535133363324580102e+01,1.955708929253508543e+01
9.540009172394530879e+01,5.337041436987661314e+01,3.247211523509328401e+01,3.046247443281599843e+01,3.101648256366630463e+01,3.045841535146630719e+01,2.431872053112623178e+01,3.294248436514548928e+01,2.535343014986215948e+01,1.956820401144710075e+01
9.540513061091075997e+01,5.337290073864519258e+01,3.247330906223724156e+01,3.046247443281599843e+01,3.101683775195828474e+01,3.046060318058188443e+01,2.432432489826724975e+01,3.294456612682558472e+01,2.535605151555238734e+01,1.958151169623191734e+01
9.537912729430257741e+01,5.336234810394904571e+01,3.247526756960571959e+01,3.046247443281599843e+01,3.101741650151085139e+01,3.046419316385701137e+01,2.431837628520291972e+01,3.294241245238681159e+01,2.535288674187365743e+01,1.956720700893452047e+01
9.527867231684425064e+01,5.332088921824157524e+01,3.247645133360286707e+01,3.046247443281599843e+01,3.101776392929975046e+01,3.046636350140932947e+01,2.429057799574010801e+01,3.293222512261613133e+01,2.533779949768254269e+01,1.949586208452377178e+01
9.520401086915882161e+01,5.328987091236498230e+01,3.247876345924878194e+01,3.046247443281599843e+01,3.101843734300275202e+01,3.047060363159120655e+01,2.427166955270774196e+01,3.292520072359329930e+01,2.532739240378463563e+01,1.944646600355991950e+01
9.527877762837296416e+01,5.332126218113743477e+01,3.247743360795991663e+01,3.046247443281599843e+01,3.101805085763191627e+01,3.046816469502072522e+01,2.428813630073780061e+01,3.293132213308287248e+01,2.533667450306531777e+01,1.947325284397514267e+01
9.525375019040231450e+01,5.331082237962696269e+01,3.246066884872945479e+01,3.046247443281599843e+01,3.101298490884891024e+01,3.043745695081922875e+01,2.426391109227386522e+01,3.292229744391283930e+01,2.532434527590178774e+01,1.941572392184441753e+01
9.517225018091448874e+01,5.327603373937905928e+01,3.244202196291629292e+01,3.046247443281599843e+01,3.100693287617162852e+01,3.040338596181329578e+01,2.421822974995689748e+01,3.290493839244777519e+01,2.530004496398885294e+01,1.929099644200449504e+01
9.530947273211974391e+01,5.333227965980019292e+01,3.243530522398567228e+01,3.046247443281599843e+01,3.100464649597012112e+01,3.039113508061979019e+01,2.425093719008925319e+01,3.291739930054401952e+01,2.531675584221742170e+01,1.935005417443427689e+01
9.521842170672130123e+01,5.329460153819681523e+01,3.245546011700492528e+01,3.046247443281599843e+01,3.101133832845934180e+01,3.042793079678179069e+01,2.423518788008651370e+01,3.291136250200260349e+01,2.530718860786236135e+01,1.930402878214540152e+01
9.517477148915297391e+01,5.327643301913897744e+01,3.240915599159838223e+01,3.046247443281599843e+01,3.099521639470931689e+01,3.034355024528911571e+01,2.418458647167375730e+01,3.289164736090319963e+01,2.527819731505475431e+01,1.917169685118366473e+01
9.523574479382503455e+01,5.330219889500377661e+01,3.237392968993069076e+01,3.046247443281599843e+01,3.098120819762065281e+01,3.027972323831222567e+01,2.416930363795446723e+01,3.288557701952852597e+01,2.526939047320544773e+01,1.912295660241687756e+01
9.516647738953062685e+01,5.327337749609971951e+01,3.235898200820582815e+01,3.046247443281599843e+01,3.097482146413020132e+01,3.025273498683145235e+01,2.414284726484842025e+01,3.287498536653932746e+01,2.525362327615879110e+01,1.907667470173795365e+01
9.532033595145438198e+01,5.333797984273918047e+01,3.240340431190805504e+01,3.046247443281599843e+01,3.099303051863527614e+01,3.033310707831759245e+01,2.422921046820688318e+01,3.290842539703422887e+01,2.530408833862288986e+01,1.929558562715043735e+01
9.531330788193673698e+01,5.333506758099615297e+01,3.240542406978747891e+01,3.046247443281599843e+01,3.099380265798721013e+01,3.033677333593036707e+01,2.423065348391162743e+01,3.290905713903319452e+01,2.530499317683140958e+01,1.926581650262571799e+01
9.537359754768023379e+01,5.336007504271222501e+01,3.238657257192635797e+01,3.046247443281599843e+01,3.098640566690620091e+01,3.030259463014228771e+01,2.422988024279583996e+01,3.290898581249595622e+01,2.530489103233680837e+01,1.922614355336209258e+01
9.524416585140784264e+01,5.330648483083477629e+01,3.237799359531106802e+01,3.046247443281599843e+01,3.098289941551407978e+01,3.028707053103683577e+01,2.417973963586549502e+01,3.288962504738420733e+01,2.527619831660108929e+01,1.913273253143389496e+01
9.524118412698339853e+01,5.330535267116216858e+01,3.238607064264789415e+01,3.046247443281599843e+01,3.098620292549051314e+01,3.030168584625615935e+01,2.418521878609898934e+01,3.289161607207678628e+01,2.527847985608338277e+01,1.916470168518331008e+01
9.523090372149565042e+01,5.330126177799346010e+01,3.241429600007477063e+01,3.046247443281599843e+01,3.099713594540439487e+01,3.035288995773024467e+01,2.420948669748984727e+01,3.290054252892589659e+01,2.529089204307484806e+01,1.923303820520845520e+01
9.529475684198237673e+01,5.332823789323003183e+01,3.239570625907068546e+01,3.046247443281599843e+01,3.099004264663566843e+01,3.031914314009197042e+01,2.422181950947602047e+01,3.290505393103759246e+01,2.529755066124675267e+01,1.926713631576273755e+01
9.527017892817679012e+01,5.331823924002026871e+01,3.243942072732007631e+01,3.046247443281599843e+01,3.100605406014828347e+01,3.039864011723513926e+01,2.425051662109464701e+01,3.291602866196548405e+01,2.531360288344259502e+01,1.934542182022028811e+01
9.522882474976712786e+01,5.330116777518619386e+01,3.244033190105033526e+01,3.046247443281599843e+01,3.100636285349312615e+01,3.040030231885254963e+01,2.424350985706317374e+01,3.291361106025004801e+01,2.531025022283762738e+01,1.933780610464920002e+01
9.519035342277476275e+01,5.328521717017958537e+01,3.243527471225573322e+01,3.046247443281599843e+01,3.100463598212263960e+01,3.039107945552794732e+01,2.423088374956512325e+01,3.290896099886982995e+01,2.530358790421037085e+01,1.931129541049174847e+01
9.519042393686301295e+01,5.328569523193826285e+01,3.246795432175900942e+01,3.046247443281599843e+01,3.101523039110252711e+01,3.045079282844832846e+01,2.425600276947479728e+01,3.291861503291598723e+01,2.531771124203584833e+01,1.937043966818485430e+01
9.519312903058688846e+01,5.327972623808845754e+01,3.241152659668454561e+01,3.046247443281599843e+01,3.099610568457707416e+01,3.034785694363200648e+01,2.421731399996157563e+01,3.289777217965821166e+01,2.527755143148147354e+01,1.920142826057900720e+01
9.434372935434919327e+01,5.290472314613618465e+01,3.236930184634042718e+01,3.046247443281599843e+01,3.097925870153639138e+01,3.027136150991387709e+01,2.392145509068915743e+01,3.277487187864758056e+01,2.509050450595465520e+01,1.835486700816940342e+01
9.414549239475068987e+01,5.281452372450730337e+01,3.234744803390942991e+01,3.046247443281599843e+01,3.096971632286333431e+01,3.023194918814833443e+01,2.384017646037652227e+01,3.273376401748763698e+01,2.502188180852461485e+01,1.822165899869384376e+01
9.436801614307056241e+01,5.292394599042325609e+01,3.232650569632721016e+01,3.046247443281599843e+01,3.096005829652154873e+01,3.019429497606973456e+01,2.389400498314077126e+01,3.275543226569483579e+01,2.505725966875637667e+01,1.837096402715226517e+01
9.434528071300331931e+01,5.291815081667533605e+01,3.235618383993455893e+01,3.046247443281599843e+01,3.097359703525477670e+01,3.024768918740749157e+01,2.391023454396907866e+01,3.276105104630109821e+01,2.506711554908941864e+01,1.828109056573438096e+01
9.412999342199091757e+01,5.282082573519570445e+01,3.232030934287366364e+01,3.046247443281599843e+01,3.095710574516859026e+01,3.018317541257889758e+01,2.378156932409595115e+01,3.269163692760351125e+01,2.490741976018300718e+01,1.763914599689360685e+01
9.393616322104220728e+01,5.273001412773380991e+01,3.230048213144792868e+01,3.046247443281599843e+01,3.094737084483131895e+01,3.014766062591853668e+01,2.369791814977901012e+01,3.262292817973772685e+01,2.480525925946010091e+01,1.751120068312925682e+01
9.395696331217884278e+01,5.274411885292134627e+01,3.229471784251354194e+01,3.046247443281599843e+01,3.094445931668083460e+01,3.013735436282222224e+01,2.372442896234318610e+01,3.262147615271074841e+01,2.482297440249467613e+01,1.762626854509089469e+01
9.411453738062552077e+01,5.282569261458046128e+01,3.222537562497417696e+01,3.046247443281599843e+01,3.090664582171698171e+01,3.001403814632933020e+01,2.373718549235625375e+01,3.264891077387003548e+01,2.487281767847083813e+01,1.778965611559258875e+01
9.400605694896302111e+01,5.277824685286585549e+01,3.220460000885505281e+01,3.046247443281599843e+01,3.089434362650601784e+01,2.997733017161241520e+01,2.369413098079872881e+01,3.263844117629778196e+01,2.485926448013408674e+01,1.776716209332469276e+01
9.401733088206260902e+01,5.278852423093346147e+01,3.225928173906083174e+01,3.046247443281599843e+01,3.092577057580329480e+01,3.007418257078758117e+01,2.374553303245027180e+01,3.266974522755694466e+01,2.491051404003021830e+01,1.792021642067341958e+01
9.411752335197795105e+01,5.284159180603235484e+01,3.222372771588281637e+01,3.046247443281599843e+01,3.090568603121324642e+01,3.001112247220799745e+01,2.376149314070661944e+01,3.267870771422756349e+01,2.492187396102185915e+01,1.796549804501123759e+01
9.420212447654506605e+01,5.288677807703471956e+01,3.224793019527005100e+01,3.046247443281599843e+01,3.091950110151449493e+01,3.005401395950446286e+01,2.381547053088218391e+01,3.270766128335430523e+01,2.496847616557505845e+01,1.810256331340534430e+01
9.429660546856982251e+01,5.293753176015665929e+01,3.225491066218546621e+01,3.046247443281599843e+01,3.092337246615756285e+01,3.006641246244779353e+01,2.385555623116572477e+01,3.273027532933077310e+01,2.500701999353042382e+01,1.821830347330446997e+01
9.419418264373165073e+01,5.289425927125007121e+01,3.224041821258214213e+01,3.046247443281599843e+01,3.091527805780016891e+01,3.004068527853452153e+01,2.381369541273797807e+01,3.270231594512301143e+01,2.494053559098752615e+01,1.790472474416293380e+01
9.414503137006697386e+01,5.287549975923635515e+01,3.223840017146026327e+01,3.046247443281599843e+01,3.091413356740291718e+01,3.003710707532184188e+01,2.379735958451967193e+01,3.266041937011938501e+01,2.484532559503886873e+01,1.764241400805837046e+01
9.432041615030749426e+01,5.296189314315201102e+01,3.222837826353924839e+01,3.046247443281599843e+01,3.090838749871807778e+01,3.001935254774694428e+01,2.384976632920580997e+01,3.267767474322850063e+01,2.490535199232320451e+01,1.786931721168109988e+01
9.436137252133980269e+01,5.298480735807983422e+01,3.225534905739861813e+01,3.046247443281599843e+01,3.092361389208521771e+01,3.006719154212415290e+01,2.388677230072861590e+01,3.271797774273412074e+01,2.497845169513060171e+01,1.809833068857437155e+01
9.439597298105222478e+01,5.300480941486338082e+01,3.222800603679336717e+01,3.046247443281599843e+01,3.090817209088282524e+01,3.001869361485885790e+01,2.387388721427604565e+01,3.271194345470286891e+01,2.493523474100902249e+01,1.780932298914196821e+01
9.429360457120668570e+01,5.296133221902412913e+01,3.218314106283791176e+01,3.046247443281599843e+01,3.088118238135668747e+01,2.993953042695268252e+01,2.379399342219900504e+01,3.260526259853017450e+01,2.472694611157425015e+01,1.731818567853999369e+01
9.429960542677525837e+01,5.296797919059645210e+01,3.214437438293687421e+01,3.046247443281599843e+01,3.085626575342526934e+01,2.987154103449216080e+01,2.377565148631444103e+01,3.256895139555064844e+01,2.468022406134726765e+01,1.725222465223502510e+01
9.429606509311477680e+01,5.297045796962139974e+01,3.217838196870071243e+01,3.046247443281599843e+01,3.087820191051221030e+01,2.993116323815468149e+01,2.381103953878850632e+01,3.262752073854548485e+01,2.479412475876252131e+01,1.756303717996695113e+01
9.426248217396768325e+01,5.295998469274960740e+01,3.221015057925395553e+01,3.046247443281599843e+01,3.089767311566438224e+01,2.998712657308583829e+01,2.383634086056525092e+01,3.266535685771566477e+01,2.486524932679023081e+01,1.776813444586629842e+01
9.436874048146502503e+01,5.301447795795327522e+01,3.219681479641270272e+01,3.046247443281599843e+01,3.088962166655045039e+01,2.996360301139017679e+01,2.386560106519165103e+01,3.269804998761536297e+01,2.493366594229811639e+01,1.794946050251388669e+01
9.432963939788602659e+01,5.300139526171489024e+01,3.224705050233989567e+01,3.046247443281599843e+01,3.091900960258972475e+01,3.005245235630514955e+01,2.389400438714350727e+01,3.272310820095088957e+01,2.497683415178431332e+01,1.805826606999325179e+01
